,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MRTFB,1222.83343332252,0.560331193520924,0.0885607847951822,6.327080262633441,2.4984341704895704e-10,1.15996432567021e-09
FAM86B3P,104.23114412823799,1.39526626202024,0.220599560212399,6.32488233737564,2.53425614713501e-10,1.17637934241642e-09
LINC02035,75.20449704252,1.66322527987844,0.262982774196507,6.32446472952496,2.54111883900244e-10,1.17934815148851e-09
FBXO22,584.849957824805,-0.650037274738915,0.102815012766467,-6.322396479348839,2.5753755383038397e-10,1.19502725272416e-09
TAF4B,491.172139379143,-0.7395065645995091,0.116983504692416,-6.32146016264336,2.59103179543257e-10,1.20207119048803e-09
UTP3,468.243253697626,-0.71676330031061,0.113424554245346,-6.3192957211028,2.6275803228181297e-10,1.21880342233291e-09
KIAA0040,107.05592690773399,1.3711474006681104,0.216987968471964,6.3190019719700095,2.63257918078231e-10,1.2208978782941198e-09
SBF2,902.1104808624871,0.641312661283043,0.10152050122992501,6.31707540362305,2.66559541965498e-10,1.2359826576777e-09
ANK1,49.026943016607504,2.3806682111220097,0.37693033415715704,6.31593691297188,2.6852958415027403e-10,1.24488875692358e-09
ARHGAP21,1366.7733596124199,0.498058370926905,0.0788597284419821,6.315750520157209,2.68853469621094e-10,1.246161493185e-09
RNF168,513.642911918802,-0.687618995895654,0.108875181533914,-6.315663369814611,2.6900503727599996e-10,1.2466351993564999e-09
ATP6V1D,954.146788575482,-0.530635072065721,0.0840301274556458,-6.31481931698616,2.70477297566411e-10,1.2532280216783502e-09
APPBP2,847.340820285678,0.605615515253783,0.09591747344119302,6.31392272467525,2.72049820146445e-10,1.2602828945767802e-09
PITRM1,1677.60359261939,-0.5005074687690511,0.0792722562848956,-6.31377851754696,2.72303575427473e-10,1.2612270518515302e-09
SYT8,23.068537679022498,7.837234401914481,1.2413007468705701,6.313727291047599,2.72393772194505e-10,1.2614134486439802e-09
C3orf52,265.388527407979,-0.877114295645687,0.138936336736224,-6.31306623054933,2.73560351672955e-10,1.26635123747854e-09
ANAPC7,684.208548002575,-0.6005666004867221,0.0951305693328002,-6.3130769078625795,2.73541470611138e-10,1.26635123747854e-09
SCAPER,263.190626143241,0.9010017035990359,0.142753202375724,6.31160414340557,2.7615786650302e-10,1.2781412105817901e-09
UBXN2A,509.279790505783,-0.760118097285609,0.12044037144051199,-6.31115703309705,2.76956991745305e-10,1.28160490297827e-09
DHDH,37.1528068737243,2.90515932331211,0.4605173417379799,6.308468889245559,2.81809362037258e-10,1.30382008247798e-09
CNTNAP3B,623.196032444547,0.649737590709928,0.10301172090303999,6.30741419533697,2.8373578254652097e-10,1.3124923943698e-09
UHMK1,5853.20559200924,-0.508640021945938,0.0806592216575042,-6.30603682373391,2.86270954003481e-10,1.32373450476028e-09
FRA10AC1,507.26657717281,0.6629628077405071,0.105131396028762,6.30604018193703,2.8626474612176697e-10,1.32373450476028e-09
HIF1A-AS3,55.6647361550379,1.93814586598629,0.30736814778882204,6.3056171562640095,2.87047775363629e-10,1.3270835634350698e-09
IBA57,236.37621729367402,-1.00929526073591,0.16007297082654298,-6.3052197727347306,2.87785245516104e-10,1.33024950023296e-09
ITM2C,6859.26962265832,0.534339600641927,0.0847810438742041,6.3025834104468705,2.9272491345751203e-10,1.35283483064222e-09
USP37,435.71762516503503,-0.7206030717442231,0.11435235063150401,-6.30160261476686,2.94583649571192e-10,1.36117590466089e-09
KIAA0586,489.114735314152,-0.6928048010866159,0.10994685812005801,-6.30126965820251,2.95217262354562e-10,1.36385406311332e-09
FAHD2CP,132.685960957702,1.3655562619493702,0.216813676774867,6.29829391882562,3.0093947756514104e-10,1.39003542847539e-09
MORC2,1085.36040201233,-0.6128364992200179,0.0973077699379895,-6.2979194735482595,3.0166714665817996e-10,1.3931416948449802e-09
BICD2,1678.38804721109,-0.4984345550378,0.0791630056591594,-6.2963066003814605,3.04821172046257e-10,1.4074500341035097e-09
AP5Z1,1307.34466945233,-0.571984809930635,0.0908551511485344,-6.29556830515341,3.06275653809792e-10,1.4139072778802302e-09
MME,50.0222230112683,2.81613392047739,0.447323447077289,6.29552047601658,3.06370113190838e-10,1.41408482878725e-09
EDC3,589.296794330495,-0.636866854438676,0.10119168022424099,-6.293668145714901,3.10050308064569e-10,1.43080964533013e-09
ZNF524,200.52118704831798,1.03198567733895,0.16398202581963503,6.293285329174041,3.1081624961851403e-10,1.4340822100067099e-09
CSDE1,9450.520753814499,-0.386853357863989,0.0614795236620153,-6.29239354538142,3.1260770815148496e-10,1.44208437088807e-09
FAM91A1,1952.2599630818302,-0.533031945372721,0.0847241933400433,-6.29137822809808,3.14659602202567e-10,1.45128479905374e-09
ENSG00000229422,108.29179325683701,1.46091026558363,0.23223428468435298,6.29067438328177,3.16089741589136e-10,1.4576147104837197e-09
PCMTD1-DT,35.9651192127344,2.6538381764822203,0.422004744668422,6.28864535295071,3.2024813366803497e-10,1.4765210647042598e-09
FKBP14,552.270854989275,-0.7245704783208579,0.11524541567873402,-6.287195668942879,3.23251852975568e-10,1.49009780783845e-09
GLIPR2,493.717779749405,0.663663250803851,0.105615137270666,6.2837891229838005,3.30418834909771e-10,1.52285753223974e-09
ITM2A,138.476032504621,1.3687941102493,0.21787113262152102,6.28258592030699,3.32987126657286e-10,1.5344144018886498e-09
C6orf89,1052.7308769743902,0.542233887983264,0.0863179018198335,6.281824239831951,3.34623032927981e-10,1.54167137885375e-09
NAF1,302.18865086240504,-0.841127798343855,0.13391615975924198,-6.28100297869991,3.36395695945189e-10,1.54955565742574e-09
NCKAP1,5757.44538758532,-0.442558850531141,0.0704664506747276,-6.28041921075305,3.37661309940422e-10,1.5551018418047597e-09
RPL31,5620.53159221478,0.47140268606215,0.0750643309222209,6.27998251993482,3.38611097910342e-10,1.5591917294733702e-09
SNAI3-AS1,148.910729903377,1.1833924599828998,0.18855532191210397,6.27610214329854,3.4716615898087007e-10,1.59829349983317e-09
KLF11,331.238657486289,0.8041116707240841,0.12813870068525698,6.2753224937031105,3.48910334927665e-10,1.60603058286427e-09
CBX3P9,225.73769663271,-0.9886043164998659,0.157544658733751,-6.27507352166471,3.49469117344069e-10,1.6080164269629098e-09
TMEM67,378.707663987044,0.820028261447898,0.130679902585885,6.27509085346128,3.4943019030811007e-10,1.6080164269629098e-09
VPS37D,156.961881277163,1.26046308612927,0.20090628791033105,6.273885696857059,3.52147071954882e-10,1.62004333412365e-09
RNF144B,26.2922307500152,3.7382377573236902,0.5958925226179009,6.273342281424671,3.53378873207507e-10,1.6254140812816e-09
GPR3,184.742441464916,-1.02937453202959,0.164156378275396,-6.270694704915219,3.59440767793564e-10,1.6529954959612197e-09
FAM133DP,123.046281584748,-1.2658187105957501,0.20186815699819602,-6.2705219556101595,3.59839803760686e-10,1.6545292652157399e-09
XPO7,1614.28670626558,-0.5208002534980429,0.0830588115298446,-6.2702589154060995,3.6044823467743e-10,1.65702509049235e-09
PRKN,27.065996088811303,3.37282671197052,0.537987935622977,6.26933521857672,3.62592778474444e-10,1.6665804226495599e-09
DOCK5,962.652459076997,-0.571380738565647,0.0911479713379655,-6.26871591521261,3.6403758335004404e-10,1.6729166614659302e-09
RPS11,12614.0428165495,0.44966575252055696,0.0717401889816403,6.26797557831406,3.65772130256424e-10,1.68058184738632e-09
ZNF302,400.22354556427695,0.8038282335407441,0.128259318395265,6.26721117496922,3.6757152860462297e-10,1.6885421575994101e-09
SLC35F2,1792.18826669448,-0.43768922493132395,0.0698402300845849,-6.26700720202711,3.68053137858522e-10,1.6904470420522698e-09
MST1L,31.0247504700738,2.9054226026045797,0.46365494369589294,6.2663466487488195,3.69617030258505e-10,1.69732119441494e-09
PNPLA6,3193.2436713543298,-0.48399165790256704,0.0772594131603442,-6.264500830443679,3.74021567944146e-10,1.71723502431374e-09
MTO1,431.67588236035897,-0.7068357160929369,0.11283474048881699,-6.264344766787441,3.7439631152212697e-10,1.7186430937205501e-09
SSPN,28.963037886665802,3.25262051212147,0.519295757362011,6.26352221447865,3.7637750805885e-10,1.72742363386079e-09
YWHAZP2,312.04054571451,-0.930703625324385,0.14861974267570702,-6.2623148753205005,3.7930404956110704e-10,1.74053895321045e-09
CGN,409.90833040775004,-0.767137007065521,0.12254217315565501,-6.26018771587386,3.84514338382256e-10,1.7641271934645197e-09
ZNF335,1166.2180393255098,-0.584003429378416,0.0933017112650728,-6.25930030071201,3.867085786301e-10,1.7738719396125897e-09
SH3GL1,2455.48964878791,-0.47807462184524496,0.0763871262304902,-6.2585758286377295,3.88508981412092e-10,1.7818069013109602e-09
AP1S1,2108.56398438136,-0.493642480811218,0.0788910662772836,-6.25726719266513,3.91781866032785e-10,1.7964909535245802e-09
LPGAT1,3336.63038838733,0.45881952638993395,0.0733280101231771,6.2570841022305705,3.92241914204356e-10,1.79827393200588e-09
ENSG00000267372,37.8844100564833,2.55783625626364,0.40883846321493106,6.25634935654025,3.9409340729068e-10,1.8064343294435002e-09
NAT16,29.631295182273696,5.72418244104533,0.9150727925952479,6.25543944412435,3.96398132594933e-10,1.81666890095957e-09
NFATC2,28.4596410728575,3.22451797761869,0.5155748107178351,6.25421938889759,3.9950908045993996e-10,1.83059395749853e-09
SFXN2,166.933977337126,-1.15975296047402,0.18544919511465,-6.25375030480466,4.00711503086865e-10,1.8357704782201603e-09
LINC01521,60.9507166635015,1.81062855228399,0.289548233879156,6.25328819321918,4.01899506904493e-10,1.84087907642885e-09
SFT2D2,1896.93417566851,-0.45128448073294697,0.0721890301841398,-6.251427392525019,4.06718176491971e-10,1.8626128750045802e-09
C7orf31,138.20854067569098,1.2170513259171598,0.194709071853989,6.25061438755057,4.08841168457574e-10,1.8719958632621298e-09
CWC27,485.305445462375,-0.6998172458952541,0.11196189675956801,-6.2504947321326,4.0915453527636003e-10,1.8730910668598e-09
TM9SF3,4630.92601519289,-0.39237038080395503,0.0627763640312054,-6.2502884144247695,4.09695413627275e-10,1.87522722220699e-09
AGBL2,59.0761483941794,2.0007762851094197,0.32029438764432394,6.24667918730821,4.19270972321266e-10,1.9187079726452696e-09
TOMM70,1084.91157726241,-0.518831386171087,0.0830646382949217,-6.246116239367371,4.20784078586582e-10,1.9252834847741196e-09
CD55,540.531495336885,0.703191055493169,0.112588669297255,6.245664504983321,4.2200211567499794e-10,1.9305067798958397e-09
DENND2B,53.973292608773406,2.04076183144195,0.326802852904985,6.244626732298699,4.24813370829203e-10,1.94301525813784e-09
RTL5,60.2272140763466,1.88659991148567,0.3022649655802,6.24154343479512,4.3327408416930903e-10,1.98135406980141e-09
LINC02615,100.386387292365,1.44226874206152,0.23107737268740502,6.24149705913689,4.3340258838433597e-10,1.98158286472592e-09
IFITM2,25.0914634874273,3.66693410432203,0.5876014938582971,6.240511882031269,4.36141262124516e-10,1.9937435103490697e-09
PRKAA2,754.5472679285871,0.6603442719096171,0.10583202282944199,6.239550697937861,4.3882951466894e-10,2.00566930396744e-09
CIAO2B,1291.4185639841498,-0.61153380497947,0.0980140294828423,-6.23924766899336,4.3968037830106895e-10,2.0091945191564603e-09
SRP9,2250.74271425816,-0.626387041770422,0.10041410945355199,-6.238038112165571,4.4309271829889396e-10,2.02442144427061e-09
NIT1,526.541993671213,0.6570774493827191,0.105382570667769,6.2351624677503095,4.51309451805578e-10,2.0615894133492102e-09
IGFL4,25.7111895586675,4.04209188487582,0.648292789643782,6.234978931505361,4.5183889897781096e-10,2.0636346313958602e-09
AKIRIN1,1848.3488777650898,-0.43028319766896206,0.0690149602753819,-6.234636605629491,4.5282802708031097e-10,2.0677781808014497e-09
DIS3,1133.14622451681,-0.545565597647399,0.0875352188263358,-6.2325268042085495,4.58970975954361e-10,2.09545020517077e-09
OGDHL,26.407138466722998,3.4707730608431397,0.556923310846247,6.23204845846602,4.60375008924032e-10,2.1013206270057196e-09
SALL4,58.816776413619,2.02893505183977,0.325565567097081,6.23203206018024,4.6042321516009197e-10,2.1013206270057196e-09
PEX1,417.578633594842,0.764097213230099,0.122609193832725,6.23197322602537,4.60596211176774e-10,2.10173030802962e-09
GTF3C6P2,63.58589646030521,-1.81421854928147,0.29120756378086604,-6.22998429617259,4.66481932423052e-10,2.12820266622347e-09
PRPS2,723.397107823953,-0.627333676569809,0.10070103112219501,-6.229664876108131,4.67433989046104e-10,2.1321609630404996e-09
NUDT12,274.79521742932997,0.894794842270367,0.143635684156036,6.229613814477481,4.67586357960636e-10,2.1324707804265803e-09
ARPC5,2484.6434937716,-0.40870462863103096,0.0656252517791923,-6.22785616131714,4.72860885253034e-10,2.15613634424153e-09
FAM111A-DT,129.335758702474,1.2623744539547301,0.202702861954963,6.22770908007806,4.733048838551141e-10,2.15777124519035e-09
CEP76,206.207681689659,-0.9954269783582931,0.160035827601785,-6.22002581094028,4.97073104906464e-10,2.2657202247469394e-09
SRSF5,3618.0724139708295,0.396578123117787,0.0637640208527037,6.21946542602592,4.98851525767418e-10,2.2734161214002603e-09
PIM2,892.7955799094051,-0.536445602999913,0.0862697904674745,-6.21823236260396,5.02786631478554e-10,2.2909361274082395e-09
FBXO44,1271.87968851382,0.7452259907540141,0.1198960135889,6.215602741466,5.112800637378981e-10,2.32921597862338e-09
SEC24C,1649.3226296982998,-0.476320443305753,0.0766340509810913,-6.2155195661427305,5.11550984117449e-10,2.33002984324203e-09
U2SURP,2232.4322298628304,-0.5034970397588739,0.0810261382772923,-6.214007608702491,5.16500253536306e-10,2.3521486748960896e-09
TOR1B,1234.64402379155,-0.502861246388411,0.0809500489453637,-6.21199434638775,5.231630994630641e-10,2.38206177202331e-09
PHF3,1728.3318101457598,0.490854817096202,0.0790255432915794,6.2113437839345504,5.25333997408967e-10,2.3915150716732e-09
SLC12A6,444.347019679306,0.742673191373975,0.119569321097636,6.211235328228871,5.25696763182872e-10,2.39273515931757e-09
ZNF826P,138.207176276253,-1.29351792788829,0.20828776413685798,-6.21024443393787,5.290224747849411e-10,2.4074383732689298e-09
RPS6KC1,560.890239471596,0.626244699858025,0.10085518087363199,6.20934586040438,5.32056078104184e-10,2.4208072223940303e-09
DDX31,676.754972724662,-0.593563082934867,0.09561025582220402,-6.208152857980549,5.36109922170798e-10,2.43881242202432e-09
PDHB,1224.96142802952,-0.496638736930966,0.0800330065800697,-6.2054239638504605,5.45496411830303e-10,2.4810654523665e-09
C1QTNF3,40.8033693800955,2.5215664990206,0.40652224384514296,6.202776200313281,5.5475703975633e-10,2.5227309144474802e-09
ZNF436,346.07407916502297,0.7695867805357759,0.124110976143362,6.20079548521813,5.61784776610002e-10,2.5542292363982303e-09
POLR3E,665.903606028887,-0.671956955684489,0.108374479947502,-6.20032461525991,5.63468199308882e-10,2.56142195660628e-09
IFIT1,41.5367901162711,2.31811480817145,0.373884963096899,6.2000749882275095,5.643626445862219e-10,2.5650261881013798e-09
TSSK5P,123.79868017036699,-1.2696480834702,0.204805325723028,-6.1992923230289,5.67176024178188e-10,2.5773491024919198e-09
TBK1,924.597451593281,-0.558220693268375,0.0900855860621394,-6.19655949047526,5.77107230873765e-10,2.6220064400907396e-09
GGA2,1652.49449802143,-0.45446992829930605,0.0733481159626927,-6.19606819254178,5.789105297618e-10,2.62972633523025e-09
ENSG00000273253,40.40846621067,2.51822243748802,0.40648996475633004,6.1950420817831695,5.82694599528783e-10,2.6464395732555498e-09
ZNF197,420.249796579532,0.7242543539807479,0.11694056939864399,6.19335409178493,5.889721033606951e-10,2.6744692598569103e-09
CTIF,3441.60068998155,-0.43001906443219395,0.0694789877702003,-6.18919587393053,6.047190267412e-10,2.7454809175240498e-09
TCEA1,1036.78216344705,-0.67399655326499,0.10890060342048499,-6.189098426411509,6.05092937532307e-10,2.74668467707456e-09
ZNF544,582.223380571744,-0.6465918821165529,0.10447692260094699,-6.18884884833591,6.0605160957077e-10,2.7505419203596504e-09
OSBPL11,351.551723933405,-0.8164519798792571,0.131932474242946,-6.188408006173001,6.07748581604333e-10,2.75675717310448e-09
TLCD5,287.783756366559,0.869667790097277,0.14053104496615398,6.18843893395039,6.07629377559398e-10,2.75675717310448e-09
NAB2,517.018079937749,0.8311205901283308,0.134302267300629,6.18843305353816,6.07652040506996e-10,2.75675717310448e-09
CBR4,188.28942644634498,1.09511604229444,0.177008244072608,6.18680812315851,6.13946182039866e-10,2.78436943047247e-09
DYNLT3,1388.98232381825,0.596314548928543,0.0963894382199681,6.18651337678417,6.1509467310234e-10,2.7890771566134496e-09
XRN2,3565.2370837639796,-0.424185766180339,0.0685737303322901,-6.18583478140751,6.17746821668626e-10,2.80060013299392e-09
PRR14L,1368.4119495576401,-0.4946009719428279,0.0799670444073738,-6.18506005327891,6.20788326571515e-10,2.8138838310148804e-09
TAX1BP3,60.401623041434796,-1.8928416577519,0.306047146127413,-6.184804144404191,6.21796205645648e-10,2.8179464797135496e-09
COPS8,899.935044481174,-0.5647289894999741,0.0913204601534152,-6.184035741292241,6.24832110705872e-10,2.8311969243755e-09
ROBO3,380.350106068294,0.7541831027221659,0.12198564953659599,6.18255594479502,6.30719476809817e-10,2.8573606437749397e-09
UBE2E3,1049.1778199349699,-0.52210897272385,0.0844499774802687,-6.182464321507231,6.310857737062141e-10,2.85850725697387e-09
SLC41A1,1434.26263314633,-0.465481902779572,0.0753003137757389,-6.18167281700686,6.34258749375482e-10,2.8723640493596996e-09
CACNG7,2239.20705268578,0.552934661822567,0.0894522986637857,6.1813354165533605,6.35616043798114e-10,2.87799468136812e-09
SUCLA2,465.964561466677,-0.6965034542047271,0.11269787144357199,-6.18027159948149,6.3991414647503e-10,2.89693654119531e-09
